"r_modelwireframedecal","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_nohw","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_nosw","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_novis","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Turn off the PVS."
"r_occlusionspew","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Activate/deactivates spew about what the occlusion system is doing."
"r_oldlightselection","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Set this to revert to HL2's method of selecting lights"
"r_particle_demo","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_partition_level","-1      ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Displays a particular level of the spatial partition system. Use -1 to disable it."
"r_portalsopenall","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Open all portals"
"r_PortalTestEnts","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Clip entities against portal frustums."
"r_printdecalinfo","cmd",,,,,,,,,,,,,,,,,,,,,""
"r_proplightingpooling","-1      ",,,,"CHEAT",,,,,,,,,,,,,,,,,"0 - off, 1 - static prop color meshes are allocated from a single shared vertex buffer (on hardware that supports stream offset"
"r_radiosity","4       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"0: no radiosity
1: radiosity with ambient cube (6 samples)
2: radiosity with 162 samples
3: 162 samples for static props, 6 sam"
"r_rainalpha","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_rainalphapow","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_RainCheck","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Enable/disable IsInAir() check for rain drops?"
"r_RainDebugDuration","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Shows rain tracelines for this many seconds (0 disables)"
"r_raindensity","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_RainHack","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_rainlength","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_RainProfile","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Enable/disable rain profiling."
"r_RainRadius","1500    ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_RainSideVel","130     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"How much sideways velocity rain gets."
"r_RainSimulate","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Enable/disable rain simulation."
"r_rainspeed","600     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_RainSplashPercentage","20      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_rainwidth","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_randomflex","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_replay_post_effect","-1      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_rimlight","1       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_ropes_holiday_light_color","cmd",,,,,,,,,,,,,,,,,,,,,"Set each light's color: [light0-3] [r0-255] [g0-255] [b0-255]"
"r_screenoverlay","cmd",,,,,,,,,,,,,,,,,,,,,"Draw specified material as an overlay"
"r_shadow_debug_spew","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_shadow_deferred","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Toggle deferred shadow rendering"
"r_shadowangles","cmd",,,,,,,,,,,,,,,,,,,,,"Set shadow angles"
"r_shadowblobbycutoff","cmd",,,,,,,,,,,,,,,,,,,,,"some shadow stuff"
"r_shadowcolor","cmd",,,,,,,,,,,,,,,,,,,,,"Set shadow color"
"r_shadowdir","cmd",,,,,,,,,,,,,,,,,,,,,"Set shadow direction"
"r_shadowdist","cmd",,,,,,,,,,,,,,,,,,,,,"Set shadow distance"
"r_shadowfromanyworldlight","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_shadowfromworldlights_debug","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_shadowids","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_shadows_gamecontrol","-1      ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_shadowwireframe","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_showenvcubemap","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_showz_power","1       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_skin","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_skybox","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Enable the rendering of sky boxes"
"r_slowpathwireframe","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_SnowDebugBox","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow Debug Boxes."
"r_SnowEnable","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow Enable"
"r_SnowEndAlpha","255     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowEndSize","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowFallSpeed","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow fall speed scale."
"r_SnowInsideRadius","256     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowOutsideRadius","1024    ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowParticles","500     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowPosScale","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowRayEnable","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowRayLength","8192    ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowRayRadius","256     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowSpeedScale","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowStartAlpha","25      ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowStartSize","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowWindScale","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowZoomOffset","384     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_SnowZoomRadius","512     ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Snow."
"r_swingflashlight","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_underwateroverlay_drain_speed","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_updaterefracttexture","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_vehicleBrakeRate","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,""
"r_VehicleViewClamp","1       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"r_VehicleViewDampen","1       ",,,,"CHEAT",,"NOTIFY",,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"r_visocclusion","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Activate/deactivate wireframe rendering of what the occlusion system is doing."
"r_visualizelighttraces","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_visualizelighttracesshowfulltrace","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"r_visualizetraces","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"radarvisdistance","1000    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"at this distance and beyond you need to be point right at someone to see them"
"radarvismaxdot","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"how closely you have to point at someone to see them beyond max distance"
"radarvismethod","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"0 for traditional method, 1 for more realistic method"
"radarvispow","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"the degree to which you can point away from a target, and still see them on radar."
"radio","cmd",,,,,,,,,,,,,,,,,,,,,"Opens a radio menu"
"radio1","cmd",,,,,,,,,,,,,,,,,,,,,"Opens a radio menu"
"radio2","cmd",,,,,,,,,,,,,,,,,,,,,"Opens a radio menu"
"radio3","cmd",,,,,,,,,,,,,,,,,,,,,"Opens a radio menu"
"rangefinder","cmd",,,,,,,,,,,,,,,,,,,,,"rangefinder"
"rate","196608  ","ARCHIVE",,,,"USERINFO",,,,,,,,,,,,,,,,"Max bytes/sec the host can receive data"
"rcon","cmd",,,,,,,,,,,,,,,,,,,,,"Issue an rcon command."
"rcon_address","0       ",,,,,,,,,,,,,"DONTRECORD",,,,,,,,"Address of remote server if sending unconnected rcon commands (format x.x.x.x:p) "
"rcon_password","0       ",,,,,,,,,,,,,"DONTRECORD",,,,,,,,"remote console password."
"rebuy","cmd",,,,,,,,,,,,,,,,,,,,,"Attempt to repurchase items with the order listed in cl_rebuy"
"recompute_speed","cmd",,,,,,,,,,,,,,,,,,,,,"Recomputes clock speed (for debugging purposes)."
"record","cmd",,,,,,,,,,,,,,,,,,,,,"Record a demo."
"reload","cmd",,,,,,,,,,,,,,,,,,,,,"Reload the most recent saved game (add setpos to jump to current view position on reload)."
"'+reload'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-reload'","cmd",,,,,,,,,,,,,,,,,,,,,""
"reload_store_config","cmd",,,,,,,,,,,,,,,,,,,,,""
"reload_vjobs","cmd",,,,,,,,,,,,,,,,,,,,,"reload vjobs module"
"removeallids","cmd",,,,,,,,,,,,,,,,,,,,,"Remove all user IDs from the ban list."
"removeid","cmd",,,,,,,,,,,,,,,,,,,,,"Remove a user ID from the ban list."
"removeip","cmd",,,,,,,,,,,,,,,,,,,,,"Remove an IP address from the ban list."
"render_blanks","cmd",,,,,,,,,,,,,,,,,,,,,"render N blank frames"
"replay_death","cmd",,,,,,,,,,,,,,,,,,,,,"start hltv replay of last death"
"replay_debug","0       ",,,,,,,,,,,"REPLICATED",,,,,,,,,,""
"replay_start","cmd",,,,,,,,,,,,,,,,,,,,,"Start GOTV replay: replay_start <delay> [<player name or index>]"
"replay_stop","cmd",,,,,,,,,,,,,,,,,,,,,"stop hltv replay"
"report_cliententitysim","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"List all clientside simulations and time - will report and turn itself off."
"report_clientthinklist","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"List all clientside entities thinking and time - will report and turn itself off."
"report_entities","cmd",,,,,,,,,,,,,,,,,,,,,"Lists all entities"
"report_simthinklist","cmd",,,,,,,,,,,,,,,,,,,,,"Lists all simulating/thinking entities"
"report_soundpatch","cmd",,,,,,,,,,,,,,,,,,,,,"reports sound patch count"
"report_touchlinks","cmd",,,,,,,,,,,,,,,,,,,,,"Lists all touchlinks"
"reset_expo","cmd",,,,,,,,,,,,,,,,,,,,,"Reset player scores, player controls, team scores, and end the round"
"reset_gameconvars","cmd",,,,,,,,,,,,,,,,,,,,,"Reset a bunch of game convars to default values"
"respawn_entities","cmd",,,,,,,,,,,,,,,,,,,,,"Respawn all the entities in the map."
"restart","cmd",,,,,,,,,,,,,,,,,,,,,"Restart the game on the same level (add setpos to jump to current view position on restart)."
"retry","cmd",,,,,,,,,,,,,,,,,,,,,"Retry connection to last server."
"'+right'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-right'","cmd",,,,,,,,,,,,,,,,,,,,,""
"rope_min_pixel_diameter","2       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"rr_followup_maxdist","1800    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"'then ANY' or 'then ALL' response followups will be dispatched only to characters within this distance."
"rr_forceconcept","cmd",,,,,,,,,,,,,,,,,,,,,"fire a response concept directly at a given character.
USAGE: rr_forceconcept <target> <concept> 'criteria1:value1,criteria2:va"
"rr_reloadresponsesystems","cmd",,,,,,,,,,,,,,,,,,,,,"Reload all response system scripts."
"rr_remarkable_max_distance","1200    ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"AIs will not even consider remarkarbles that are more than this many units away."
"rr_remarkable_world_entities_replay_limit","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"TLK_REMARKs will be dispatched no more than this many times for any given info_remarkable"
"rr_remarkables_enabled","1       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"If 1, polling for info_remarkables and issuances of TLK_REMARK is enabled."
"rr_thenany_score_slop","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"When computing respondents for a 'THEN ANY' rule, all rule-matching scores within this much of the best score will be considere"
"safezonex","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"The percentage of the screen width that is considered safe from overscan"
"safezoney","0       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"The percentage of the screen height that is considered safe from overscan"
"save","cmd",,,,,,,,,,,,,,,,,,,,,"Saves current game."
"save_finish_async","cmd",,,,,,,,,,,,,,,,,,,,,""
"say","cmd",,,,,,,,,,,,,,,,,,,,,"Display player message"
"say_team","cmd",,,,,,,,,,,,,,,,,,,,,"Display player message to team"
"sc_enable","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL","SS",,,,"Enable SteamController"
"sc_joystick_map","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"How to map the analog joystick deadzone and extents 0 = Scaled Cross, 1 = Concentric Mapping to Square."
"sc_pitch_sensitivity","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL","SS",,,,"SteamController pitch factor."
"sc_yaw_sensitivity","1       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL","SS",,,,"SteamController yaw factor."
"scandemo","cmd",,,,,,,,,,,,,,,,,,,,,"Scan a recorded demo file (.dem ) for specific game events and dump data."
"scene_flush","cmd",,,,,,,,,,,,,,,,,,,,,"Flush all .vcds from the cache and reload from disk."
"scene_playvcd","cmd",,,,,,,,,,,,,,,,,,,,,"Play the given VCD as an instanced scripted scene."
"scene_showfaceto","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,,,,"When playing back, show the directions of faceto events."
"scene_showlook","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,,,,"When playing back, show the directions of look events."
"scene_showmoveto","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,,,,"When moving, show the end location."
"scene_showunlock","0       ","ARCHIVE",,"GAMEDLL",,,,,,,,,,,,,,,,,,"Show when a vcd is playing but normal AI is running."
"'+score'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-score'","cmd",,,,,,,,,,,,,,,,,,,,,""
"screenshot","cmd",,,,,,,,,,,,,,,,,,,,,"Take a screenshot."
"script","cmd",,,,,,,,,,,,,,,,,,,,,"Run the text as a script"
"script_client","cmd",,,,,,,,,,,,,,,,,,,,,"Run the text as a script"
"script_debug","cmd",,,,,,,,,,,,,,,,,,,,,"Connect the vscript VM to the script debugger"
"script_debug_client","cmd",,,,,,,,,,,,,,,,,,,,,"Connect the vscript VM to the script debugger"
"script_dump_all","cmd",,,,,,,,,,,,,,,,,,,,,"Dump the state of the VM to the console"
"script_dump_all_client","cmd",,,,,,,,,,,,,,,,,,,,,"Dump the state of the VM to the console"
"script_execute","cmd",,,,,,,,,,,,,,,,,,,,,"Run a vscript file"
"script_execute_client","cmd",,,,,,,,,,,,,,,,,,,,,"Run a vscript file"
"script_help","cmd",,,,,,,,,,,,,,,,,,,,,"Output help for script functions, optionally with a search string"
"script_help_client","cmd",,,,,,,,,,,,,,,,,,,,,"Output help for script functions, optionally with a search string"
"script_reload_code","cmd",,,,,,,,,,,,,,,,,,,,,"Execute a vscript file, replacing existing functions with the functions in the run script"
"script_reload_entity_code","cmd",,,,,,,,,,,,,,,,,,,,,"Execute all of this entity's VScripts, replacing existing functions with the functions in the run scripts"
"script_reload_think","cmd",,,,,,,,,,,,,,,,,,,,,"Execute an activation script, replacing existing functions with the functions in the run script"
"sdr_spew_level","5       ",,,,,,,,,,,,,,,,,,,,,"verbosity level for SteamNetSockets spew"
"sensitivity","4       ","ARCHIVE",,,,,,,,,,,,,,,"CLIENTDLL",,,,,"Mouse sensitivity."
"server_game_time","cmd",,,,,,,,,,,,,,,,,,,,,"Gives the game time in seconds (server's curtime)"
"servercfgfile","0       ",,,"GAMEDLL",,,,,,,,,,,,,,,,,,""
"setang","cmd",,,,,,,,,,,,,,,,,,,,,"Snap player eyes to specified pitch yaw <roll:optional> (must have sv_cheats)."
"setang_exact","cmd",,,,,,,,,,,,,,,,,,,,,"Snap player eyes and orientation to specified pitch yaw <roll:optional> (must have sv_cheats)."
"setinfo","cmd",,,,,,,,,,,,,,,,,,,,,"Adds a new user info value"
"setmodel","cmd",,,,,,,,,,,,,,,,,,,,,"Changes's player's model"
"setpause","cmd",,,,,,,,,,,,,,,,,,,,,"Set the pause state of the server."
"setpos","cmd",,,,,,,,,,,,,,,,,,,,,"Move player to specified origin (must have sv_cheats)."
"setpos_exact","cmd",,,,,,,,,,,,,,,,,,,,,"Move player to an exact specified origin (must have sv_cheats)."
"setpos_player","cmd",,,,,,,,,,,,,,,,,,,,,"Move specified player to specified origin (must have sv_cheats)."
"shake","cmd",,,,,,,,,,,,,,,,,,,,,"Shake the screen."
"shake_stop","cmd",,,,,,,,,,,,,,,,,,,,,"Stops all active screen shakes.
"
"shake_testpunch","cmd",,,,,,,,,,,,,,,,,,,,,"Test a punch-style screen shake.
"
"show_loadout_toggle","cmd",,,,,,,,,,,,,,,,,,,,,"Toggles loadout display"
"'+showbudget'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-showbudget'","cmd",,,,,,,,,,,,,,,,,,,,,""
"showbudget_texture","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Enable the texture budget panel."
"'-showbudget_texture'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+showbudget_texture'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'-showbudget_texture_global'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+showbudget_texture_global'","cmd",,,,,,,,,,,,,,,,,,,,,""
"showbudget_texture_global_dumpstats","cmd",,,,,,,,,,,,,,,,,,,,,"Dump all items in +showbudget_texture_global in a text form"
"showconsole","cmd",,,,,,,,,,,,,,,,,,,,,"Show the console."
"showinfo","cmd",,,,,,,,,,,,,,,,,,,,,"Shows a info panel: <type> <title> <message> [<command number>]"
"showpanel","cmd",,,,,,,,,,,,,,,,,,,,,"Shows a viewport panel <name>"
"'-showscores'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+showscores'","cmd",,,,,,,,,,,,,,,,,,,,,""
"showtriggers","0       ",,,"GAMEDLL","CHEAT",,,,,,,,,,,,,,,,,"Shows trigger brushes"
"showtriggers_toggle","cmd",,,,,,,,,,,,,,,,,,,,,"Toggle show triggers"
"'-showvprof'","cmd",,,,,,,,,,,,,,,,,,,,,""
"'+showvprof'","cmd",,,,,,,,,,,,,,,,,,,,,""
"singlestep","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Run engine in single step mode ( set next to 1 to advance a frame )"
"sk_autoaim_mode","1       ","ARCHIVE",,,,,,,,,,"REPLICATED",,,,,"CLIENTDLL",,,,,""
"skill","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Game skill level (1-3)."
"skip_next_map","cmd",,,,,,,,,,,,,,,,,,,,,"Skips the next map in the map rotation for the server."
"skybox_disablereflection","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,""
"slot0","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot1","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot10","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot11","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot12","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot13","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot2","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot3","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot4","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot5","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot6","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot7","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot8","cmd",,,,,,,,,,,,,,,,,,,,,""
"slot9","cmd",,,,,,,,,,,,,,,,,,,,,""
"snapto","cmd",,,,,,,,,,,,,,,,,,,,,""
"snd_async_flush","cmd",,,,,,,,,,,,,,,,,,,,,"Flush all unlocked async audio data"
"snd_async_showmem","cmd",,,,,,,,,,,,,,,,,,,,,"Show async memory stats"
"snd_async_showmem_music","cmd",,,,,,,,,,,,,,,,,,,,,"Show async memory stats for just non-streamed music"
"snd_async_showmem_summary","cmd",,,,,,,,,,,,,,,,,,,,,"Show brief async memory stats"
"snd_deathcamera_volume","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Relative volume of the death camera music."
"snd_debug_panlaw","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Visualize panning crossfade curves"
"snd_debug_sleep","cmd",,,,,,,,,,,,,,,,,,,,,""
"snd_disable_mixer_duck","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_disable_mixer_solo","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_duckerattacktime","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"snd_duckerreleasetime","2       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"snd_duckerthreshold","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"snd_ducking_off","1       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"snd_ducktovolume","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"snd_dump_filepaths","cmd",,,,,,,,,,,,,,,,,,,,,""
"snd_dumpclientsounds","cmd",,,,,,,,,,,,,,,,,,,,,"Dump sounds to console"
"snd_dvar_dist_max","1320    ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Play full 'far' sound at this distance"
"snd_dvar_dist_min","240     ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Play full 'near' sound at this distance"
"snd_dzmusic_volume","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Relative volume of the Danger Zone victory music."
"snd_filter","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_foliage_db_loss","4       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"foliage dB loss per 1200 units"
"snd_front_headphone_position","cmd",,,,,,,,,,,,,,,,,,,,,"Specifies the position (in degrees) of the virtual front left/right headphones."
"snd_front_stereo_speaker_position","cmd",,,,,,,,,,,,,,,,,,,,,"Specifies the position (in degrees) of the virtual front left/right speakers."
"snd_front_surround_speaker_position","cmd",,,,,,,,,,,,,,,,,,,,,"Specifies the position (in degrees) of the virtual front left/right speakers."
"snd_gain","1       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_gain_max","1       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_gain_min","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_getmixer","cmd",,,,,,,,,,,,,,,,,,,,,"Get data related to mix group matching string"
"snd_headphone_pan_exponent","cmd",,,,,,,,,,,,,,,,,,,,,"Specifies the exponent for the pan xfade from phone to phone if the 'exp' pan law is being used."
"snd_headphone_pan_radial_weight","cmd",,,,,,,,,,,,,,,,,,,,,"Apply cos(angle) * weight before pan law"
"snd_hrtf_distance_behind","100     ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"HRTF calculations will calculate the player as being this far behind the camera
"
"snd_hrtf_lerp_max_distance","800     ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_hrtf_lerp_min_distance","100     ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_hrtf_stereo_blend","1       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_hrtf_voice_delay","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"snd_hrtf_volume","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,"Controls volume of HRTF sounds"
"snd_hwcompat","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,""
"snd_list","0       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_mainmenu_music_break_time_max","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Minimum amount of time to pause between playing main menu music"
"snd_mainmenu_music_break_time_min","0       ",,,,"CHEAT",,,,,,,,,,,,"CLIENTDLL",,,,,"Minimum amount of time to pause between playing main menu music"
"snd_mapobjective_volume","0       ","ARCHIVE",,,,,,,,,,,,,,,,,,,,"Relative volume of map objective music."
"snd_max_same_sounds","4       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
"snd_max_same_weapon_sounds","3       ",,,,"CHEAT",,,,,,,,,,,,,,,,,""
